0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 948, 8, 0, 0, 0, 0, 0, 1, 617, 9050, 96, 0, 0, 0, 0, 0, 318, 3869, 27538, 56, 0, 0, 0, 1, 25, 658, 11896, 57734, 108, 0, 0, 0, 1, 125, 411, 17029, 39360, 0, 0, 0, 0, 0, 4, 0, 288, 15, stroma
0, 0, 0, 0, 0, 0, 0, 0, 18, 1377, 51, 0, 0, 0, 0, 0, 4, 1424, 44618, 247, 0, 0, 0, 0, 0, 128, 18422, 90035, 22, 0, 0, 0, 0, 1, 225, 11987, 20466, 15, 0, 0, 0, 0, 6, 84, 3245, 9826, 11, 0, 0, 0, 0, 5, 135, 2536, 9137, 3, 0, 0, 0, 0, 24, 0, 1175, 2862, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 3, 0, 0, 0, 0, 0, 0, 226, 14143, 290, 0, 0, 0, 0, 1, 811, 8938, 93035, 53, 0, 0, 0, 0, 28, 409, 13918, 25859, 13, 0, 0, 0, 2, 20, 108, 1235, 4399, 1, 0, 0, 0, 1, 64, 0, 429, 1842, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1997, 46, 0, 0, 0, 0, 0, 5, 1290, 14599, 126, 0, 0, 0, 0, 0, 394, 6865, 35251, 79, 0, 0, 0, 0, 25, 740, 14196, 65610, 56, 0, 0, 0, 0, 114, 114, 12784, 16247, 0, 0, 0, 0, 0, 0, 0, 11, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1322, 30, 0, 0, 0, 0, 0, 0, 606, 7056, 37, 0, 0, 0, 0, 1, 83, 2974, 12635, 22, 0, 0, 0, 0, 8, 567, 6088, 32849, 72, 0, 0, 0, 2, 131, 353, 9644, 17153, 0, 0, 0, 0, 0, 0, 0, 187, 291, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 91, 6580, 175, 0, 0, 0, 0, 0, 40, 4763, 116672, 26, 0, 0, 0, 0, 2, 462, 15246, 54503, 3, 0, 0, 0, 0, 10, 264, 5283, 18469, 1, 0, 0, 0, 0, 2, 44, 1153, 1360, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 27, 1987, 71, 0, 0, 0, 0, 0, 7, 1299, 24040, 157, 0, 0, 0, 0, 2, 600, 9682, 63046, 130, 0, 0, 0, 0, 32, 917, 19863, 102982, 81, 0, 0, 0, 0, 90, 273, 18712, 33217, 0, 0, 0, 0, 0, 17, 2, 2850, 4002, stroma
0, 0, 0, 0, 0, 0, 0, 0, 38, 6506, 210, 0, 0, 0, 0, 0, 5, 5682, 126341, 89, 0, 0, 0, 0, 0, 110, 15958, 39648, 45, 0, 0, 0, 0, 0, 137, 5843, 21821, 8, 0, 0, 0, 0, 4, 52, 2179, 2821, 4, 0, 0, 0, 1, 26, 109, 547, 1256, 0, 0, 0, 0, 0, 0, 0, 1, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 14, 0, 0, 0, 0, 0, 0, 231, 26430, 481, 0, 0, 0, 0, 0, 24, 14663, 359685, 293, 0, 0, 0, 0, 2, 1317, 66636, 340769, 953, 0, 0, 0, 0, 46, 1742, 66128, 498010, 116, 0, 0, 0, 0, 59, 187, 23006, 75229, 7, 0, 0, 0, 1, 52, 0, 4690, 11018, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 20, 0, 0, 0, 0, 0, 0, 191, 12878, 210, 0, 0, 0, 0, 1, 431, 5758, 37342, 51, 0, 0, 0, 1, 31, 422, 8086, 17533, 0, 0, 0, 0, 0, 50, 80, 1262, 827, 0, 0, 0, 1, 1, 48, 0, 181, 651, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1037, 50, 0, 0, 0, 0, 3, 332, 863, 23413, 103, 0, 0, 0, 0, 30, 619, 11126, 31085, 3, 0, 0, 0, 0, 29, 15, 1996, 849, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 40, 3762, 81, 0, 0, 0, 0, 0, 19, 1733, 17620, 80, 0, 0, 0, 0, 0, 198, 7744, 29531, 131, 0, 0, 0, 0, 10, 587, 16890, 97325, 355, 0, 0, 0, 3, 174, 1075, 35010, 121284, 1, 0, 0, 0, 0, 71, 0, 2793, 443, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 24, 692, 33, 0, 0, 0, 0, 0, 14, 779, 21115, 153, 0, 0, 0, 0, 1, 512, 7677, 43347, 101, 0, 0, 0, 0, 27, 391, 10104, 32276, 49, 0, 0, 0, 1, 26, 115, 6435, 18873, 11, 0, 0, 0, 0, 154, 1, 2241, 4616, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 9, 93, 5, 0, 0, 0, 0, 0, 0, 431, 32935, 102, 0, 0, 0, 0, 0, 73, 12165, 115528, 38, 0, 0, 0, 0, 1, 299, 8898, 23554, 10, 0, 0, 0, 0, 14, 185, 2631, 12454, 3, 0, 0, 0, 0, 25, 95, 1851, 4930, 1, 0, 0, 0, 1, 113, 0, 213, 965, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 205, 29896, 118, 0, 0, 0, 0, 0, 53, 9889, 57283, 17, 0, 0, 0, 0, 2, 312, 7691, 24972, 11, 0, 0, 0, 0, 10, 176, 5419, 16641, 18, 0, 0, 0, 0, 18, 137, 4488, 19648, 10, 0, 0, 0, 1, 387, 0, 3741, 18665, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3979, 121, 0, 0, 0, 0, 0, 23, 3459, 89048, 137, 0, 0, 0, 0, 0, 422, 15262, 51517, 26, 0, 0, 0, 0, 21, 372, 7855, 19775, 34, 0, 0, 0, 1, 45, 221, 4420, 15953, 15, 0, 0, 0, 0, 101, 0, 2371, 3343, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1235, 38, 0, 0, 0, 0, 0, 4, 1077, 30468, 417, 0, 0, 0, 0, 1, 965, 16090, 134557, 277, 0, 0, 0, 0, 40, 1075, 33374, 150533, 7, 0, 0, 0, 0, 20, 21, 6493, 3973, 0, 0, 0, 0, 0, 0, 0, 426, 827, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 3, 0, 0, 0, 0, 0, 0, 260, 23928, 172, 0, 0, 0, 0, 0, 31, 8813, 89571, 68, 0, 0, 0, 0, 0, 379, 14223, 44572, 23, 0, 0, 0, 0, 16, 312, 5483, 14685, 2, 0, 0, 0, 1, 48, 93, 1591, 2799, 0, 0, 0, 0, 0, 39, 0, 574, 2829, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 3549, 222, 0, 0, 0, 0, 0, 17, 3461, 78273, 189, 0, 0, 0, 0, 0, 801, 22906, 51300, 28, 0, 0, 0, 0, 11, 144, 4178, 9269, 4, 0, 0, 0, 1, 23, 28, 2559, 3252, 0, 0, 0, 0, 0, 7, 0, 846, 1667, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1212, 28, 0, 0, 0, 0, 0, 0, 1367, 57965, 307, 0, 0, 0, 0, 0, 120, 20861, 110476, 47, 0, 0, 0, 0, 2, 384, 13999, 29660, 12, 0, 0, 0, 0, 10, 225, 3061, 7564, 1, 0, 0, 0, 0, 4, 2, 782, 1369, 0, 0, 0, 0, 0, 0, 0, 278, 264, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 49, 0, 0, 0, 0, 0, 1, 1754, 38014, 137, 0, 0, 0, 0, 0, 59, 14630, 66708, 24, 0, 0, 0, 0, 0, 279, 5054, 20896, 19, 0, 0, 0, 0, 16, 174, 3819, 6565, 0, 0, 0, 0, 0, 23, 52, 345, 775, 0, 0, 0, 0, 0, 0, 0, 11, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4036, 136, 0, 0, 0, 0, 0, 403, 2965, 50503, 161, 0, 0, 0, 0, 37, 561, 16314, 57603, 20, 0, 0, 0, 0, 83, 293, 4715, 8449, 0, 0, 0, 0, 2, 116, 0, 512, 1300, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 28, 6989, 211, 0, 0, 0, 0, 0, 14, 4875, 55155, 85, 0, 0, 0, 0, 1, 495, 15231, 29881, 4, 0, 0, 0, 1, 10, 139, 2758, 5103, 0, 0, 0, 0, 0, 28, 98, 772, 1144, 0, 0, 0, 0, 0, 35, 0, 299, 542, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 9, 1876, 14, 0, 0, 0, 0, 0, 54, 859, 6824, 17, 0, 0, 0, 0, 7, 143, 3293, 15020, 87, 0, 0, 0, 3, 64, 896, 7518, 59500, 0, 0, 0, 0, 1, 74, 1, 2435, 833, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 14, 0, 0, 0, 0, 0, 3, 747, 31760, 703, 0, 0, 0, 0, 0, 1146, 18063, 142408, 121, 0, 0, 0, 0, 30, 318, 25266, 37668, 10, 0, 0, 0, 0, 32, 44, 3571, 6020, 3, 0, 0, 0, 0, 13, 3, 1189, 2386, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 372, 2, 1, 0, 0, 0, 0, 4, 195, 2452, 32, 0, 0, 0, 0, 0, 34, 1172, 15412, 73, 0, 0, 0, 0, 5, 316, 7533, 64807, 279, 0, 0, 0, 1, 70, 1834, 25043, 420987, 422, 0, 0, 1, 2, 1166, 0, 69001, 140465, stroma
0, 0, 0, 0, 0, 0, 0, 0, 11, 98, 0, 0, 0, 0, 0, 0, 0, 378, 42236, 120, 0, 0, 0, 0, 0, 63, 9701, 40048, 20, 0, 0, 0, 0, 2, 207, 4124, 13640, 11, 0, 0, 0, 0, 5, 161, 2502, 8066, 5, 0, 0, 0, 0, 19, 73, 1181, 2285, 0, 0, 0, 0, 1, 111, 0, 216, 1096, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 9, 0, 0, 0, 0, 0, 1, 297, 12283, 40, 0, 0, 0, 0, 0, 43, 2995, 18542, 33, 0, 0, 0, 0, 2, 252, 2585, 9299, 2, 0, 0, 0, 0, 7, 50, 1086, 3349, 2, 0, 0, 0, 0, 3, 0, 343, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 15, 783, 41, 0, 0, 0, 0, 0, 0, 867, 103141, 1232, 0, 0, 0, 0, 0, 156, 49740, 233112, 101, 0, 0, 0, 0, 1, 521, 19799, 39657, 75, 0, 0, 0, 0, 10, 183, 8310, 28685, 13, 0, 0, 0, 1, 28, 123, 3425, 3408, 0, 0, 0, 0, 0, 7, 0, 67, 5, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 3, 0, 0, 0, 0, 0, 0, 224, 27146, 275, 0, 0, 0, 0, 0, 46, 15821, 529871, 230, 0, 0, 0, 0, 2, 765, 51278, 181591, 3, 0, 0, 0, 0, 7, 91, 3480, 11561, 2, 0, 0, 0, 0, 3, 3, 470, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 217, 28514, 243, 0, 0, 0, 0, 0, 72, 14904, 74870, 21, 0, 0, 0, 0, 2, 311, 8936, 13111, 0, 0, 0, 0, 0, 2, 36, 511, 778, 0, 0, 0, 0, 0, 7, 7, 177, 142, 0, 0, 0, 0, 0, 4, 0, 12, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 7, 0, 0, 0, 0, 0, 0, 109, 2578, 26, 0, 0, 0, 0, 0, 126, 1183, 9107, 45, 0, 0, 0, 0, 6, 321, 4140, 30814, 87, 0, 0, 0, 3, 81, 797, 12891, 87256, 34, 0, 0, 0, 0, 274, 2, 11913, 12852, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 8, 0, 0, 0, 0, 0, 0, 119, 11922, 587, 0, 0, 0, 0, 0, 24, 9569, 147522, 687, 0, 0, 0, 0, 2, 1101, 57275, 149868, 117, 0, 0, 0, 0, 31, 409, 30023, 62783, 46, 0, 0, 0, 1, 56, 136, 9012, 10846, 0, 0, 0, 1, 0, 8, 0, 350, 246, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 2, 0, 0, 0, 0, 0, 1, 105, 2615, 38, 0, 0, 0, 0, 0, 140, 1631, 16218, 25, 0, 0, 0, 0, 1, 296, 4098, 17458, 72, 0, 0, 0, 1, 65, 690, 5495, 47106, 36, 0, 0, 0, 2, 160, 0, 7643, 19918, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 376, 54, 0, 0, 0, 0, 0, 4, 784, 34686, 153, 0, 0, 0, 0, 1, 809, 11265, 72155, 76, 0, 0, 0, 0, 27, 269, 9741, 28714, 7, 0, 0, 0, 1, 28, 73, 1284, 3903, 2, 0, 0, 0, 0, 5, 0, 699, 5433, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 38, 2665, 65, 0, 0, 0, 0, 0, 0, 1656, 65859, 414, 0, 0, 0, 0, 0, 95, 26748, 164910, 177, 0, 0, 0, 0, 1, 760, 32437, 91456, 21, 0, 0, 0, 0, 35, 304, 11430, 15723, 0, 0, 0, 0, 1, 11, 10, 1138, 665, 0, 0, 0, 0, 0, 0, 0, 44, 7, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 4, 0, 0, 0, 0, 0, 0, 119, 10206, 144, 0, 0, 0, 0, 0, 27, 4947, 29633, 284, 0, 0, 0, 0, 0, 263, 13432, 51974, 188, 0, 0, 0, 0, 17, 899, 30345, 172363, 1204, 0, 0, 0, 4, 247, 2056, 80470, 483958, 4, 0, 0, 0, 0, 29, 4, 8960, 3086, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 28, 812, 0, 0, 0, 0, 0, 0, 4, 926, 41447, 301, 0, 0, 0, 0, 1, 1220, 17811, 193930, 213, 0, 0, 0, 0, 17, 643, 28739, 120067, 20, 0, 0, 0, 0, 36, 85, 6268, 18863, 38, 0, 0, 0, 0, 139, 0, 2958, 6981, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2024, 110, 0, 0, 0, 0, 0, 14, 1904, 58526, 218, 0, 0, 0, 0, 2, 685, 18224, 58379, 94, 0, 0, 0, 0, 27, 372, 12443, 29784, 6, 0, 0, 0, 0, 14, 18, 3000, 4443, 2, 0, 0, 0, 1, 124, 0, 1151, 10021, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 73, 387, 25, 0, 0, 0, 0, 0, 7, 242, 10417, 190, 0, 0, 0, 0, 1, 347, 5473, 32863, 130, 0, 0, 0, 0, 17, 548, 14315, 48186, 120, 0, 0, 0, 2, 125, 466, 18770, 41533, 0, 0, 0, 0, 0, 17, 0, 636, 157, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 1285, 35, 0, 0, 0, 0, 0, 0, 1329, 219622, 1501, 0, 0, 0, 0, 0, 176, 90205, 404155, 258, 0, 0, 0, 0, 1, 679, 45471, 97345, 92, 0, 0, 0, 0, 10, 637, 9775, 46461, 52, 0, 0, 0, 1, 41, 294, 7445, 26555, 5, 0, 0, 0, 1, 84, 0, 2211, 7616, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 24, 829, 54, 0, 0, 0, 0, 2, 250, 738, 21345, 161, 0, 0, 0, 0, 14, 693, 9617, 64185, 40, 0, 0, 0, 1, 62, 260, 6987, 11837, 3, 0, 0, 0, 1, 77, 0, 969, 7506, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 336, 0, 0, 0, 0, 0, 0, 2, 276, 3337, 16, 0, 0, 0, 0, 0, 169, 1432, 11640, 4, 0, 0, 0, 0, 8, 649, 3468, 33856, 23, 0, 0, 0, 0, 35, 139, 5197, 14207, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 227, 29820, 260, 0, 0, 0, 0, 0, 81, 15635, 202016, 212, 0, 0, 0, 0, 1, 716, 32301, 154011, 117, 0, 0, 0, 0, 22, 368, 19087, 65789, 29, 0, 0, 0, 0, 31, 76, 7906, 18303, 5, 0, 0, 0, 0, 74, 0, 2388, 10769, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 36, 1807, 73, 0, 0, 0, 0, 0, 7, 1728, 48389, 144, 0, 0, 0, 0, 2, 724, 14059, 52381, 78, 0, 0, 0, 0, 32, 289, 12516, 31965, 6, 0, 0, 0, 0, 6, 4, 1535, 1489, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 845, 15, 0, 0, 0, 0, 0, 0, 507, 34703, 864, 0, 0, 0, 0, 0, 50, 19294, 241410, 599, 0, 0, 0, 0, 1, 1035, 63345, 210681, 147, 0, 0, 0, 0, 31, 601, 28065, 50777, 45, 0, 0, 0, 0, 79, 318, 9784, 25180, 1, 0, 0, 0, 1, 218, 2, 1524, 2102, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 30, 6089, 192, 0, 0, 0, 0, 0, 6, 4669, 61317, 8, 0, 0, 0, 0, 0, 66, 4844, 5809, 10, 0, 0, 0, 0, 0, 138, 858, 1459, 0, 0, 0, 0, 0, 5, 59, 252, 266, 0, 0, 0, 0, 0, 3, 1, 30, 17, 0, 0, 0, 0, 0, 6, 0, 8, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 21, 151, 11, 0, 0, 0, 0, 0, 2, 100, 681, 59, 0, 0, 0, 0, 0, 6, 829, 85682, 1281, 0, 0, 0, 0, 0, 1504, 46487, 355206, 520, 0, 0, 0, 0, 69, 1154, 79329, 247290, 107, 0, 0, 0, 1, 94, 366, 26456, 59169, 47, 0, 0, 0, 1, 303, 0, 10344, 49019, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1036, 27, 0, 0, 0, 0, 0, 4, 599, 9622, 90, 0, 0, 0, 0, 0, 136, 4475, 22076, 55, 0, 0, 0, 0, 9, 532, 12320, 67424, 632, 0, 0, 0, 3, 154, 1643, 33850, 253133, 1, 0, 0, 0, 0, 1, 0, 428, 71, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 0, 0, 0, 0, 0, 0, 102, 2908, 29, 0, 0, 0, 0, 0, 21, 1751, 13727, 38, 0, 0, 0, 0, 2, 351, 5165, 35419, 49, 0, 0, 0, 0, 12, 679, 9347, 42535, 10, 0, 0, 0, 0, 32, 58, 4061, 6650, 0, 0, 0, 0, 0, 16, 0, 511, 394, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 66, 383, 3, 0, 0, 0, 0, 0, 7, 319, 11141, 145, 0, 0, 0, 0, 3, 450, 5375, 30170, 63, 0, 0, 0, 0, 26, 273, 5521, 23309, 10, 0, 0, 0, 0, 26, 32, 1501, 1904, 0, 0, 0, 0, 0, 43, 0, 220, 760, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 23, 2648, 128, 0, 0, 0, 0, 0, 15, 1884, 48009, 1282, 0, 0, 0, 0, 1, 969, 27410, 173952, 567, 0, 0, 0, 0, 46, 1368, 55929, 257655, 204, 0, 0, 0, 1, 108, 279, 35067, 40832, 17, 0, 0, 0, 1, 151, 1, 4896, 10778, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329, 6, 0, 0, 0, 0, 0, 0, 212, 8701, 299, 0, 0, 0, 0, 1, 1023, 6198, 79539, 113, 0, 0, 0, 0, 25, 298, 11605, 41161, 81, 0, 0, 0, 1, 39, 316, 9729, 54887, 89, 0, 0, 0, 0, 376, 0, 15968, 71504, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 159, 10757, 304, 0, 0, 0, 0, 0, 59, 8613, 111789, 50, 0, 0, 0, 0, 0, 372, 13970, 30885, 1, 0, 0, 0, 0, 7, 109, 1963, 4249, 2, 0, 0, 0, 0, 19, 18, 619, 997, 0, 0, 0, 0, 0, 39, 0, 85, 141, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 1, 0, 0, 0, 0, 0, 0, 91, 3001, 17, 0, 0, 0, 0, 0, 7, 1461, 28174, 108, 0, 0, 0, 0, 3, 1000, 9384, 123748, 56, 0, 0, 0, 0, 13, 526, 14615, 72753, 53, 0, 0, 0, 0, 36, 188, 7155, 35409, 6, 0, 0, 0, 0, 13, 0, 1631, 4115, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 2, 0, 0, 0, 0, 0, 0, 157, 2310, 15, 0, 0, 0, 0, 0, 6, 850, 4176, 32, 0, 0, 0, 0, 0, 82, 1777, 7197, 35, 0, 0, 0, 0, 6, 300, 4325, 22379, 205, 0, 0, 0, 3, 79, 1139, 13005, 145538, 83, 0, 0, 0, 0, 306, 1, 19379, 26470, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 463, 23492, 96, 0, 0, 0, 0, 0, 50, 9959, 95483, 69, 0, 0, 0, 0, 2, 596, 16654, 54304, 16, 0, 0, 0, 0, 3, 123, 5132, 13192, 8, 0, 0, 0, 0, 4, 0, 1285, 2228, 0, 0, 0, 0, 0, 0, 0, 127, 176, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 12, 88, 0, 0, 0, 0, 0, 0, 1, 38, 1717, 78, 0, 0, 0, 0, 0, 4, 1514, 61960, 382, 0, 0, 0, 0, 2, 1023, 25007, 107530, 9, 0, 0, 0, 0, 26, 226, 4164, 5092, 1, 0, 0, 0, 0, 20, 66, 631, 968, 0, 0, 0, 0, 0, 7, 0, 85, 30, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 7, 0, 0, 0, 0, 0, 0, 109, 4870, 82, 0, 0, 0, 0, 0, 12, 2672, 66845, 194, 0, 0, 0, 0, 1, 827, 22191, 83711, 35, 0, 0, 0, 0, 24, 280, 12122, 26532, 8, 0, 0, 0, 0, 13, 73, 2706, 4071, 0, 0, 0, 0, 0, 16, 0, 303, 132, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 2285, 10, 0, 0, 0, 0, 0, 3, 899, 16209, 256, 0, 0, 0, 0, 0, 518, 6587, 109064, 535, 0, 0, 0, 0, 30, 1056, 33313, 186405, 203, 0, 0, 0, 1, 104, 648, 31665, 88785, 42, 0, 0, 0, 0, 438, 0, 10710, 57807, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 102, 8305, 76, 0, 0, 0, 0, 0, 53, 4732, 29773, 11, 0, 0, 0, 0, 1, 156, 2779, 4152, 1, 0, 0, 0, 1, 18, 30, 389, 213, 0, 0, 0, 0, 0, 3, 4, 25, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 386, 27, 0, 0, 0, 0, 0, 1, 644, 59172, 386, 0, 0, 0, 0, 0, 147, 25862, 108118, 61, 0, 0, 0, 0, 0, 278, 15111, 31226, 26, 0, 0, 0, 0, 6, 180, 5474, 16540, 14, 0, 0, 0, 0, 13, 51, 2002, 3590, 0, 0, 0, 0, 0, 0, 0, 42, 4, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 112, 0, 0, 0, 0, 0, 0, 3, 72, 1899, 40, 0, 0, 0, 0, 1, 80, 1132, 7821, 63, 0, 0, 0, 0, 7, 385, 4438, 39513, 263, 0, 0, 0, 3, 124, 1332, 19825, 175187, 50, 0, 0, 0, 0, 140, 0, 16239, 14806, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 7, 0, 0, 0, 0, 0, 0, 84, 4315, 38, 0, 0, 0, 0, 1, 226, 2138, 30184, 114, 0, 0, 0, 0, 4, 821, 13196, 115097, 201, 0, 0, 0, 1, 136, 886, 26642, 114304, 3, 0, 0, 0, 0, 134, 0, 2724, 5572, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 305, 14, 0, 0, 0, 0, 0, 6, 306, 5687, 65, 0, 0, 0, 0, 0, 280, 2296, 21950, 165, 0, 0, 0, 0, 17, 635, 9245, 73559, 172, 0, 0, 0, 2, 120, 471, 19415, 62384, 11, 0, 0, 0, 0, 164, 1, 4618, 8311, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1391, 39, 0, 0, 0, 0, 0, 16, 1384, 30101, 79, 0, 0, 0, 0, 1, 388, 10629, 22158, 0, 0, 0, 0, 1, 14, 170, 893, 706, 0, 0, 0, 0, 1, 5, 14, 66, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 4541, 16, 0, 0, 0, 0, 0, 1, 1826, 59077, 52, 0, 0, 0, 0, 0, 101, 10385, 32179, 8, 0, 0, 0, 0, 1, 93, 2518, 5729, 0, 0, 0, 0, 0, 4, 32, 747, 1176, 0, 0, 0, 0, 0, 1, 7, 292, 821, 0, 0, 0, 0, 0, 22, 0, 224, 556, epithelium
